2018-06-15 12:39:56[INFO]	Start testing api/captcha...
2018-06-15 12:40:01[INFO]	Finish testing api/journeys: OK
2018-06-15 12:40:01[INFO]	Start testing /api/position...
2018-06-15 12:40:01[DEBUG]	Get connection for route {}->http://jt.yunba.io:80
2018-06-15 12:40:01[DEBUG]	Connecting to jt.yunba.io:80
2018-06-15 12:40:01[DEBUG]	CookieSpec selected: ignoreCookies
2018-06-15 12:40:01[DEBUG]	Auth cache not set in the context
2018-06-15 12:40:01[DEBUG]	Target auth state: UNCHALLENGED
2018-06-15 12:40:01[DEBUG]	Proxy auth state: UNCHALLENGED
2018-06-15 12:40:01[DEBUG]	Attempt 1 to execute request
2018-06-15 12:40:01[DEBUG]	Sending request: GET /api/position?deviceId=1219 HTTP/1.1
2018-06-15 12:40:01[DEBUG]	 >> "GET /api/position?deviceId=1219 HTTP/1.1[\r][\n]"
2018-06-15 12:40:01[DEBUG]	 >> "cookie: JSESSIONID=1f0kz7s5y7tc01608w8n7n6nlu[\r][\n]"
2018-06-15 12:40:01[DEBUG]	 >> "Accept: */*[\r][\n]"
2018-06-15 12:40:01[DEBUG]	 >> "Host: jt.yunba.io[\r][\n]"
2018-06-15 12:40:01[DEBUG]	 >> "Connection: Keep-Alive[\r][\n]"
2018-06-15 12:40:01[DEBUG]	 >> "User-Agent: Apache-HttpClient/4.5.3 (Java/1.8.0_172)[\r][\n]"
2018-06-15 12:40:01[DEBUG]	 >> "Accept-Encoding: gzip,deflate[\r][\n]"
2018-06-15 12:40:01[DEBUG]	 >> "[\r][\n]"
2018-06-15 12:40:01[DEBUG]	>> GET /api/position?deviceId=1219 HTTP/1.1
2018-06-15 12:40:01[DEBUG]	>> cookie: JSESSIONID=1f0kz7s5y7tc01608w8n7n6nlu
2018-06-15 12:40:01[DEBUG]	>> Accept: */*
2018-06-15 12:40:01[DEBUG]	>> Host: jt.yunba.io
2018-06-15 12:40:01[DEBUG]	>> Connection: Keep-Alive
2018-06-15 12:40:01[DEBUG]	>> User-Agent: Apache-HttpClient/4.5.3 (Java/1.8.0_172)
2018-06-15 12:40:01[DEBUG]	>> Accept-Encoding: gzip,deflate
2018-06-15 12:40:02[DEBUG]	 << "HTTP/1.1 200 OK[\r][\n]"
2018-06-15 12:40:02[DEBUG]	 << "Server: nginx/1.8.0[\r][\n]"
2018-06-15 12:40:02[DEBUG]	 << "Date: Fri, 15 Jun 2018 04:40:01 GMT[\r][\n]"
2018-06-15 12:40:02[DEBUG]	 << "Content-Type: application/json[\r][\n]"
2018-06-15 12:40:02[DEBUG]	 << "Transfer-Encoding: chunked[\r][\n]"
2018-06-15 12:40:02[DEBUG]	 << "Connection: keep-alive[\r][\n]"
2018-06-15 12:40:02[DEBUG]	 << "Vary: Accept-Encoding[\r][\n]"
2018-06-15 12:40:02[DEBUG]	 << "Access-Control-Allow-Headers: origin, content-type, accept, authorization, x-auth-token[\r][\n]"
2018-06-15 12:40:02[DEBUG]	 << "Access-Control-Allow-Credentials: true[\r][\n]"
2018-06-15 12:40:02[DEBUG]	 << "Access-Control-Allow-Methods: GET, POST, PUT, DELETE, OPTIONS[\r][\n]"
2018-06-15 12:40:02[DEBUG]	 << "Access-Control-Allow-Origin: *[\r][\n]"
2018-06-15 12:40:02[DEBUG]	 << "Content-Encoding: gzip[\r][\n]"
2018-06-15 12:40:02[DEBUG]	 << "[\r][\n]"
2018-06-15 12:40:02[DEBUG]	Receiving response: HTTP/1.1 200 OK
2018-06-15 12:40:02[DEBUG]	<< HTTP/1.1 200 OK
2018-06-15 12:40:02[DEBUG]	<< Server: nginx/1.8.0
2018-06-15 12:40:02[DEBUG]	<< Date: Fri, 15 Jun 2018 04:40:01 GMT
2018-06-15 12:40:02[DEBUG]	<< Content-Type: application/json
2018-06-15 12:40:02[DEBUG]	<< Transfer-Encoding: chunked
2018-06-15 12:40:02[DEBUG]	<< Connection: keep-alive
2018-06-15 12:40:02[DEBUG]	<< Vary: Accept-Encoding
2018-06-15 12:40:02[DEBUG]	<< Access-Control-Allow-Headers: origin, content-type, accept, authorization, x-auth-token
2018-06-15 12:40:02[DEBUG]	<< Access-Control-Allow-Credentials: true
2018-06-15 12:40:02[DEBUG]	<< Access-Control-Allow-Methods: GET, POST, PUT, DELETE, OPTIONS
2018-06-15 12:40:02[DEBUG]	<< Access-Control-Allow-Origin: *
2018-06-15 12:40:02[DEBUG]	<< Content-Encoding: gzip
2018-06-15 12:40:02[DEBUG]	Connection can be kept alive indefinitely
2018-06-15 12:40:02[DEBUG]	Parsing response as: application/json
2018-06-15 12:40:02[DEBUG]	 << "1be[\r][\n]"
2018-06-15 12:40:02[DEBUG]	 << "[0x1f][0x8b][0x8][0x0][0x0][0x0][0x0][0x0][0x0][0x3]}[0x92]M[0x8f][0xdb] [0x10][0x86][0xff]J[0xc5][0xd9][0x1b][0x1][0x8e]?o[0xad]z[0xc9][0xa5][0xad][0x94][0xde][0xaa][0x1e]0[0x10]/][0xc][0x11][0xc][0xd9]FQ[0xfe]{[0x87][0xd8]n[0xad][0xd5][0xaa]7[0x6][0xde]y[0xe7]af~[0xdc][0x88][0xb0]` )M[0xfa][0xfd]~G[0xb]b[0xc5][0x1a]s[0xbe][0xab]8g[\r][0xa7]e[0xcb][0xdb][0x92][0x97]MA[0x84][0x94])[0x8]y%=[0xcd]b[0xa5]/F[0xea][0xef]fB9[0xe1][0x94][0xb5]O[0xb4]~b[0xd5][0x7][0xc6]{^[0xf7]UK[\n]"
2018-06-15 12:40:02[DEBUG]	 << "[0xf2][0xcb][0xa7][0xe0][0xf4][0xf5][0xa0]H[0xdf][0xed][0xeb][0xae]+[0x8]\[0xcf]YN[0xd6][0xf4][0xfc][0xc4]8[0xc3][0x97]x[0xd6]Z-[0xd6][0x17]a[\r][0x9e]!$][0x90]s[0xf0][0xe0][0xa5][0xb7][0x98][0xf6][0x9c][0xc4] <&[0xfb][0x4]J@[0xd6][0x9f][0x84][0x8d]([0x12]J[0x19]0[0xde][0x9]{p'O[0xfa][0x1b]9%m[0x17];[0xeb][0xe5][0xcb]W[0x97]I#[0xde][0xcc][0xf1]7[0x11][0xe3][0xab][0xf]j[0x86][0xd1]VK[0x8]F[0x1a][0xb8]>[0x14][0xfe][0xa2][0xc3]1[0x3]}[0xb4]"L[0xef][0x3][0x87][0xe4][0x0]-7[0x8a]hF[0x4]8[0x82][0x80][0x14][0x97][0x9b][0xed][0xa7][0xbc][0x5]1[0xce][0xbd][0xad][0x91]8h[0xb1][0xc9][0xcd]L[0xdb][0xcc][0xd1][0xc5][0xf8]%M[0x83][0xe][0xa4]G[0xb5][0xf4][0xd3][0x94][0x9c]Y[0x15]h[0xf7]j[0x2]R[0xc7]x[0x84][0xa0][0xdd][0x8][0xcf][0x88]U[0x15][0xe4][0xc5]X?i[0xc8]Y[0xac][0xcc]e[0x8c][0xdf][0xba][0xe6][0xae][0x96]8[0xd8][0xa6][0xda][0xdf][0xdf]6[0xed][0xf0][0xef]-[0xd7]K![0xea][0x85]<[0xea][0x80][0xfd]x[0xd2]MO[0xe9]b[0xcc]jJyS[0x97][0x18][0x8d][0xee]a[0xbc][0x8e][0xd0]z7.[0x8b][0xc5][0x10][0xab][0xe3]-[0xef]xW[0xb7][0x1d][0xab]h[0xf9][0xe0][0x8][0xf8][0x93][0x19][0xd1][0xf]*[0x93]`[0xd9][0x93][0xf9][0xfd][0xdf][0xed]B[0xe5][0xa7]4[0x18][0xe1]W[0xbd]N[0xeb][0xc4][0x5][0xe0]4[0x87][0x4]y[0xe0]7[0xa2]L[0x4][0xe1][0xe4][0xfa][0x1d][0xf0] [0xec][0xe7][0xbf]w[0xac][0xaa]h[0xb7][0xeb][0xb0]y[0x93][0x9f][0xa1][0x1f];u[0xbf][0xff][0xfc][0x3][0x10]@)[0x1]"[0x3][0x0][0x0]"
2018-06-15 12:40:02[DEBUG]	 << "[\r][\n]"
2018-06-15 12:40:02[DEBUG]	 << "0[\r][\n]"
2018-06-15 12:40:02[DEBUG]	 << "[\r][\n]"
2018-06-15 12:40:02[DEBUG]	Parsed data to instance of: class org.apache.http.conn.EofSensorInputStream
2018-06-15 12:40:02[ERROR]	1 expectation failed.
Expected status code <202> but was <200>.
org.traccarApiTester.PositionTest.<init>(PositionTest.java:16)
